ClosingTime,tx_count,hour,day_of_week,month,quarter,year,is_weekend
1989-06-23 21:00:00,964,21,4,6,2,1989,0
1989-06-23 22:00:00,963,22,4,6,2,1989,0
1989-06-23 23:00:00,955,23,4,6,2,1989,0
1989-06-24 00:00:00,954,0,5,6,2,1989,1
1989-06-24 01:00:00,949,1,5,6,2,1989,1
1989-06-24 02:00:00,962,2,5,6,2,1989,1
1989-06-24 03:00:00,959,3,5,6,2,1989,1
1989-06-24 04:00:00,949,4,5,6,2,1989,1
1989-06-24 05:00:00,957,5,5,6,2,1989,1
1989-06-24 06:00:00,947,6,5,6,2,1989,1
1989-06-24 07:00:00,950,7,5,6,2,1989,1
1989-06-24 08:00:00,945,8,5,6,2,1989,1
1989-06-24 09:00:00,951,9,5,6,2,1989,1
1989-06-24 10:00:00,954,10,5,6,2,1989,1
1989-06-24 11:00:00,956,11,5,6,2,1989,1
1989-06-24 12:00:00,961,12,5,6,2,1989,1
1989-06-24 13:00:00,951,13,5,6,2,1989,1
1989-06-24 14:00:00,957,14,5,6,2,1989,1
1989-06-24 15:00:00,959,15,5,6,2,1989,1
1989-06-24 16:00:00,977,16,5,6,2,1989,1
1989-06-24 17:00:00,968,17,5,6,2,1989,1
1989-06-24 18:00:00,967,18,5,6,2,1989,1
1989-06-24 19:00:00,965,19,5,6,2,1989,1
1989-06-24 20:00:00,959,20,5,6,2,1989,1
1989-06-24 21:00:00,973,21,5,6,2,1989,1
1989-06-24 22:00:00,970,22,5,6,2,1989,1
1989-06-24 23:00:00,972,23,5,6,2,1989,1
1989-06-25 00:00:00,977,0,6,6,2,1989,1
1989-06-25 01:00:00,956,1,6,6,2,1989,1
1989-06-25 02:00:00,972,2,6,6,2,1989,1
1989-06-25 03:00:00,962,3,6,6,2,1989,1
1989-06-25 04:00:00,965,4,6,6,2,1989,1
1989-06-25 05:00:00,967,5,6,6,2,1989,1
1989-06-25 06:00:00,970,6,6,6,2,1989,1
1989-06-25 07:00:00,967,7,6,6,2,1989,1
1989-06-25 08:00:00,963,8,6,6,2,1989,1
1989-06-25 09:00:00,959,9,6,6,2,1989,1
1989-06-25 10:00:00,966,10,6,6,2,1989,1
1989-06-25 11:00:00,971,11,6,6,2,1989,1
1989-06-25 12:00:00,956,12,6,6,2,1989,1
1989-06-25 13:00:00,959,13,6,6,2,1989,1
1989-06-25 14:00:00,976,14,6,6,2,1989,1
1989-06-25 15:00:00,973,15,6,6,2,1989,1
1989-06-25 16:00:00,965,16,6,6,2,1989,1
1989-06-25 17:00:00,956,17,6,6,2,1989,1
1989-06-25 18:00:00,963,18,6,6,2,1989,1
1989-06-25 19:00:00,967,19,6,6,2,1989,1
1989-06-25 20:00:00,965,20,6,6,2,1989,1
1989-06-25 21:00:00,957,21,6,6,2,1989,1
1989-06-25 22:00:00,957,22,6,6,2,1989,1
1989-06-25 23:00:00,967,23,6,6,2,1989,1
1989-06-26 00:00:00,954,0,0,6,2,1989,0
1989-06-26 01:00:00,968,1,0,6,2,1989,0
1989-06-26 02:00:00,969,2,0,6,2,1989,0
1989-06-26 03:00:00,963,3,0,6,2,1989,0
1989-06-26 04:00:00,957,4,0,6,2,1989,0
1989-06-26 05:00:00,948,5,0,6,2,1989,0
1989-06-26 06:00:00,960,6,0,6,2,1989,0
1989-06-26 07:00:00,955,7,0,6,2,1989,0
1989-06-26 08:00:00,956,8,0,6,2,1989,0
1989-06-26 09:00:00,958,9,0,6,2,1989,0
1989-06-26 10:00:00,961,10,0,6,2,1989,0
1989-06-26 11:00:00,967,11,0,6,2,1989,0
1989-06-26 12:00:00,960,12,0,6,2,1989,0
1989-06-26 13:00:00,961,13,0,6,2,1989,0
1989-06-26 14:00:00,977,14,0,6,2,1989,0
1989-06-26 15:00:00,973,15,0,6,2,1989,0
1989-06-26 16:00:00,968,16,0,6,2,1989,0
1989-06-26 17:00:00,957,17,0,6,2,1989,0
1989-06-26 18:00:00,950,18,0,6,2,1989,0
1989-06-26 19:00:00,950,19,0,6,2,1989,0
1989-06-26 20:00:00,942,20,0,6,2,1989,0
1989-06-26 21:00:00,941,21,0,6,2,1989,0
1989-06-26 22:00:00,954,22,0,6,2,1989,0
1989-06-26 23:00:00,947,23,0,6,2,1989,0
1989-06-27 00:00:00,958,0,1,6,2,1989,0
1989-06-27 01:00:00,970,1,1,6,2,1989,0
1989-06-27 02:00:00,994,2,1,6,2,1989,0
1989-06-27 03:00:00,976,3,1,6,2,1989,0
1989-06-27 04:00:00,975,4,1,6,2,1989,0
1989-06-27 05:00:00,973,5,1,6,2,1989,0
1989-06-27 06:00:00,965,6,1,6,2,1989,0
1989-06-27 07:00:00,967,7,1,6,2,1989,0
1989-06-27 08:00:00,969,8,1,6,2,1989,0
1989-06-27 09:00:00,969,9,1,6,2,1989,0
1989-06-27 10:00:00,981,10,1,6,2,1989,0
1989-06-27 11:00:00,1004,11,1,6,2,1989,0
1989-06-27 12:00:00,992,12,1,6,2,1989,0
1989-06-27 13:00:00,986,13,1,6,2,1989,0
1989-06-27 14:00:00,998,14,1,6,2,1989,0
1989-06-27 15:00:00,1020,15,1,6,2,1989,0
1989-06-27 16:00:00,1000,16,1,6,2,1989,0
1989-06-27 17:00:00,986,17,1,6,2,1989,0
1989-06-27 18:00:00,1009,18,1,6,2,1989,0
1989-06-27 19:00:00,1006,19,1,6,2,1989,0
1989-06-27 20:00:00,1021,20,1,6,2,1989,0
1989-06-27 21:00:00,1008,21,1,6,2,1989,0
1989-06-27 22:00:00,993,22,1,6,2,1989,0
1989-06-27 23:00:00,1003,23,1,6,2,1989,0
1989-06-28 00:00:00,1003,0,2,6,2,1989,0
1989-06-28 01:00:00,994,1,2,6,2,1989,0
1989-06-28 02:00:00,1009,2,2,6,2,1989,0
1989-06-28 03:00:00,977,3,2,6,2,1989,0
1989-06-28 04:00:00,993,4,2,6,2,1989,0
1989-06-28 05:00:00,987,5,2,6,2,1989,0
1989-06-28 06:00:00,992,6,2,6,2,1989,0
1989-06-28 07:00:00,993,7,2,6,2,1989,0
1989-06-28 08:00:00,983,8,2,6,2,1989,0
1989-06-28 09:00:00,1000,9,2,6,2,1989,0
1989-06-28 10:00:00,1015,10,2,6,2,1989,0
1989-06-28 11:00:00,990,11,2,6,2,1989,0
1989-06-28 12:00:00,980,12,2,6,2,1989,0
1989-06-28 13:00:00,998,13,2,6,2,1989,0
1989-06-28 14:00:00,1006,14,2,6,2,1989,0
1989-06-28 15:00:00,1006,15,2,6,2,1989,0
1989-06-28 16:00:00,1004,16,2,6,2,1989,0
1989-06-28 17:00:00,1012,17,2,6,2,1989,0
1989-06-28 18:00:00,1017,18,2,6,2,1989,0
1989-06-28 19:00:00,1000,19,2,6,2,1989,0
1989-06-28 20:00:00,995,20,2,6,2,1989,0
1989-06-28 21:00:00,991,21,2,6,2,1989,0
1989-06-28 22:00:00,1016,22,2,6,2,1989,0
1989-06-28 23:00:00,1010,23,2,6,2,1989,0
1989-06-29 00:00:00,1013,0,3,6,2,1989,0
1989-06-29 01:00:00,1015,1,3,6,2,1989,0
1989-06-29 02:00:00,998,2,3,6,2,1989,0
1989-06-29 03:00:00,1003,3,3,6,2,1989,0
1989-06-29 04:00:00,1011,4,3,6,2,1989,0
1989-06-29 05:00:00,1009,5,3,6,2,1989,0
1989-06-29 06:00:00,1011,6,3,6,2,1989,0
1989-06-29 07:00:00,975,7,3,6,2,1989,0
1989-06-29 08:00:00,935,8,3,6,2,1989,0
1989-06-29 09:00:00,940,9,3,6,2,1989,0
1989-06-29 10:00:00,935,10,3,6,2,1989,0
1989-06-29 11:00:00,935,11,3,6,2,1989,0
1989-06-29 12:00:00,938,12,3,6,2,1989,0
1989-06-29 13:00:00,930,13,3,6,2,1989,0
1989-06-29 14:00:00,938,14,3,6,2,1989,0
1989-06-29 15:00:00,935,15,3,6,2,1989,0
1989-06-29 16:00:00,931,16,3,6,2,1989,0
1989-06-29 17:00:00,933,17,3,6,2,1989,0
1989-06-29 18:00:00,940,18,3,6,2,1989,0
1989-06-29 19:00:00,930,19,3,6,2,1989,0
1989-06-29 20:00:00,931,20,3,6,2,1989,0
1989-06-29 21:00:00,931,21,3,6,2,1989,0
1989-06-29 22:00:00,931,22,3,6,2,1989,0
1989-06-29 23:00:00,934,23,3,6,2,1989,0
1989-06-30 00:00:00,933,0,4,6,2,1989,0
1989-06-30 01:00:00,931,1,4,6,2,1989,0
1989-06-30 02:00:00,930,2,4,6,2,1989,0
1989-06-30 03:00:00,934,3,4,6,2,1989,0
1989-06-30 04:00:00,927,4,4,6,2,1989,0
1989-06-30 05:00:00,938,5,4,6,2,1989,0
1989-06-30 06:00:00,933,6,4,6,2,1989,0
1989-06-30 07:00:00,931,7,4,6,2,1989,0
1989-06-30 08:00:00,931,8,4,6,2,1989,0
1989-06-30 09:00:00,936,9,4,6,2,1989,0
1989-06-30 10:00:00,929,10,4,6,2,1989,0
1989-06-30 11:00:00,932,11,4,6,2,1989,0
1989-06-30 12:00:00,941,12,4,6,2,1989,0
1989-06-30 13:00:00,940,13,4,6,2,1989,0
1989-06-30 14:00:00,933,14,4,6,2,1989,0
1989-06-30 15:00:00,927,15,4,6,2,1989,0
1989-06-30 16:00:00,925,16,4,6,2,1989,0
1989-06-30 17:00:00,933,17,4,6,2,1989,0
1989-06-30 18:00:00,936,18,4,6,2,1989,0
1989-06-30 19:00:00,932,19,4,6,2,1989,0
1989-06-30 20:00:00,932,20,4,6,2,1989,0
1989-06-30 21:00:00,936,21,4,6,2,1989,0
1989-06-30 22:00:00,937,22,4,6,2,1989,0
1989-06-30 23:00:00,930,23,4,6,2,1989,0
1989-07-01 00:00:00,931,0,5,7,3,1989,1
1989-07-01 01:00:00,924,1,5,7,3,1989,1
1989-07-01 02:00:00,936,2,5,7,3,1989,1
1989-07-01 03:00:00,937,3,5,7,3,1989,1
1989-07-01 04:00:00,949,4,5,7,3,1989,1
1989-07-01 05:00:00,937,5,5,7,3,1989,1
1989-07-01 06:00:00,940,6,5,7,3,1989,1
1989-07-01 07:00:00,937,7,5,7,3,1989,1
1989-07-01 08:00:00,939,8,5,7,3,1989,1
1989-07-01 09:00:00,942,9,5,7,3,1989,1
1989-07-01 10:00:00,931,10,5,7,3,1989,1
1989-07-01 11:00:00,939,11,5,7,3,1989,1
1989-07-01 12:00:00,930,12,5,7,3,1989,1
1989-07-01 13:00:00,930,13,5,7,3,1989,1
1989-07-01 14:00:00,924,14,5,7,3,1989,1
1989-07-01 15:00:00,934,15,5,7,3,1989,1
1989-07-01 16:00:00,1006,16,5,7,3,1989,1
1989-07-01 17:00:00,1090,17,5,7,3,1989,1
1989-07-01 18:00:00,1128,18,5,7,3,1989,1
1989-07-01 19:00:00,1097,19,5,7,3,1989,1
1989-07-01 20:00:00,1087,20,5,7,3,1989,1
1989-07-01 21:00:00,1085,21,5,7,3,1989,1
1989-07-01 22:00:00,1086,22,5,7,3,1989,1
1989-07-01 23:00:00,1066,23,5,7,3,1989,1
1989-07-02 00:00:00,927,0,6,7,3,1989,1
1989-07-02 01:00:00,916,1,6,7,3,1989,1
1989-07-02 02:00:00,912,2,6,7,3,1989,1
1989-07-02 03:00:00,912,3,6,7,3,1989,1
1989-07-02 04:00:00,911,4,6,7,3,1989,1
1989-07-02 05:00:00,915,5,6,7,3,1989,1
1989-07-02 06:00:00,913,6,6,7,3,1989,1
1989-07-02 07:00:00,909,7,6,7,3,1989,1
1989-07-02 08:00:00,929,8,6,7,3,1989,1
1989-07-02 09:00:00,926,9,6,7,3,1989,1
1989-07-02 10:00:00,929,10,6,7,3,1989,1
1989-07-02 11:00:00,918,11,6,7,3,1989,1
1989-07-02 12:00:00,930,12,6,7,3,1989,1
1989-07-02 13:00:00,985,13,6,7,3,1989,1
1989-07-02 14:00:00,961,14,6,7,3,1989,1
1989-07-02 15:00:00,944,15,6,7,3,1989,1
1989-07-02 16:00:00,953,16,6,7,3,1989,1
1989-07-02 17:00:00,940,17,6,7,3,1989,1
1989-07-02 18:00:00,935,18,6,7,3,1989,1
1989-07-02 19:00:00,936,19,6,7,3,1989,1
1989-07-02 20:00:00,938,20,6,7,3,1989,1
1989-07-02 21:00:00,934,21,6,7,3,1989,1
1989-07-02 22:00:00,940,22,6,7,3,1989,1
1989-07-02 23:00:00,935,23,6,7,3,1989,1
1989-07-03 00:00:00,933,0,0,7,3,1989,0
1989-07-03 01:00:00,924,1,0,7,3,1989,0
1989-07-03 02:00:00,925,2,0,7,3,1989,0
1989-07-03 03:00:00,926,3,0,7,3,1989,0
1989-07-03 04:00:00,937,4,0,7,3,1989,0
1989-07-03 05:00:00,930,5,0,7,3,1989,0
1989-07-03 06:00:00,928,6,0,7,3,1989,0
1989-07-03 07:00:00,924,7,0,7,3,1989,0
1989-07-03 08:00:00,921,8,0,7,3,1989,0
1989-07-03 09:00:00,928,9,0,7,3,1989,0
1989-07-03 10:00:00,926,10,0,7,3,1989,0
1989-07-03 11:00:00,946,11,0,7,3,1989,0
1989-07-03 12:00:00,933,12,0,7,3,1989,0
1989-07-03 13:00:00,941,13,0,7,3,1989,0
1989-07-03 14:00:00,940,14,0,7,3,1989,0
1989-07-03 15:00:00,933,15,0,7,3,1989,0
1989-07-03 16:00:00,928,16,0,7,3,1989,0
1989-07-03 17:00:00,934,17,0,7,3,1989,0
1989-07-03 18:00:00,931,18,0,7,3,1989,0
1989-07-03 19:00:00,930,19,0,7,3,1989,0
1989-07-03 20:00:00,935,20,0,7,3,1989,0
1989-07-03 21:00:00,944,21,0,7,3,1989,0
1989-07-03 22:00:00,941,22,0,7,3,1989,0
1989-07-03 23:00:00,935,23,0,7,3,1989,0
1989-07-04 00:00:00,933,0,1,7,3,1989,0
1989-07-04 01:00:00,925,1,1,7,3,1989,0
1989-07-04 02:00:00,927,2,1,7,3,1989,0
1989-07-04 03:00:00,932,3,1,7,3,1989,0
1989-07-04 04:00:00,927,4,1,7,3,1989,0
1989-07-04 05:00:00,930,5,1,7,3,1989,0
1989-07-04 06:00:00,931,6,1,7,3,1989,0
1989-07-04 07:00:00,925,7,1,7,3,1989,0
1989-07-04 08:00:00,928,8,1,7,3,1989,0
1989-07-04 09:00:00,930,9,1,7,3,1989,0
1989-07-04 10:00:00,925,10,1,7,3,1989,0
1989-07-04 11:00:00,917,11,1,7,3,1989,0
1989-07-04 12:00:00,919,12,1,7,3,1989,0
1989-07-04 13:00:00,917,13,1,7,3,1989,0
1989-07-04 14:00:00,918,14,1,7,3,1989,0
1989-07-04 15:00:00,917,15,1,7,3,1989,0
1989-07-04 16:00:00,921,16,1,7,3,1989,0
1989-07-04 17:00:00,932,17,1,7,3,1989,0
1989-07-04 18:00:00,927,18,1,7,3,1989,0
1989-07-04 19:00:00,923,19,1,7,3,1989,0
1989-07-04 20:00:00,923,20,1,7,3,1989,0
1989-07-04 21:00:00,928,21,1,7,3,1989,0
1989-07-04 22:00:00,925,22,1,7,3,1989,0
1989-07-04 23:00:00,924,23,1,7,3,1989,0
1989-07-05 00:00:00,925,0,2,7,3,1989,0
1989-07-05 01:00:00,921,1,2,7,3,1989,0
1989-07-05 02:00:00,930,2,2,7,3,1989,0
1989-07-05 03:00:00,926,3,2,7,3,1989,0
1989-07-05 04:00:00,927,4,2,7,3,1989,0
1989-07-05 05:00:00,920,5,2,7,3,1989,0
1989-07-05 06:00:00,923,6,2,7,3,1989,0
1989-07-05 07:00:00,918,7,2,7,3,1989,0
1989-07-05 08:00:00,925,8,2,7,3,1989,0
1989-07-05 09:00:00,925,9,2,7,3,1989,0
1989-07-05 10:00:00,926,10,2,7,3,1989,0
1989-07-05 11:00:00,919,11,2,7,3,1989,0
1989-07-05 12:00:00,926,12,2,7,3,1989,0
1989-07-05 13:00:00,928,13,2,7,3,1989,0
1989-07-05 14:00:00,928,14,2,7,3,1989,0
1989-07-05 15:00:00,926,15,2,7,3,1989,0
1989-07-05 16:00:00,928,16,2,7,3,1989,0
1989-07-05 17:00:00,926,17,2,7,3,1989,0
1989-07-05 18:00:00,927,18,2,7,3,1989,0
1989-07-05 19:00:00,929,19,2,7,3,1989,0
1989-07-05 20:00:00,922,20,2,7,3,1989,0
1989-07-05 21:00:00,924,21,2,7,3,1989,0
1989-07-05 22:00:00,934,22,2,7,3,1989,0
1989-07-05 23:00:00,928,23,2,7,3,1989,0
1989-07-06 00:00:00,929,0,3,7,3,1989,0
1989-07-06 01:00:00,928,1,3,7,3,1989,0
1989-07-06 02:00:00,929,2,3,7,3,1989,0
1989-07-06 03:00:00,929,3,3,7,3,1989,0
1989-07-06 04:00:00,925,4,3,7,3,1989,0
1989-07-06 05:00:00,920,5,3,7,3,1989,0
1989-07-06 06:00:00,922,6,3,7,3,1989,0
1989-07-06 07:00:00,918,7,3,7,3,1989,0
1989-07-06 08:00:00,917,8,3,7,3,1989,0
1989-07-06 09:00:00,926,9,3,7,3,1989,0
1989-07-06 10:00:00,917,10,3,7,3,1989,0
1989-07-06 11:00:00,920,11,3,7,3,1989,0
1989-07-06 12:00:00,925,12,3,7,3,1989,0
1989-07-06 13:00:00,921,13,3,7,3,1989,0
1989-07-06 14:00:00,928,14,3,7,3,1989,0
1989-07-06 15:00:00,928,15,3,7,3,1989,0
1989-07-06 16:00:00,928,16,3,7,3,1989,0
1989-07-06 17:00:00,925,17,3,7,3,1989,0
1989-07-06 18:00:00,927,18,3,7,3,1989,0
1989-07-06 19:00:00,930,19,3,7,3,1989,0
1989-07-06 20:00:00,927,20,3,7,3,1989,0
1989-07-06 21:00:00,924,21,3,7,3,1989,0
1989-07-06 22:00:00,924,22,3,7,3,1989,0
1989-07-06 23:00:00,930,23,3,7,3,1989,0
1989-07-07 00:00:00,924,0,4,7,3,1989,0
1989-07-07 01:00:00,925,1,4,7,3,1989,0
1989-07-07 02:00:00,921,2,4,7,3,1989,0
1989-07-07 03:00:00,920,3,4,7,3,1989,0
1989-07-07 04:00:00,917,4,4,7,3,1989,0
1989-07-07 05:00:00,920,5,4,7,3,1989,0
1989-07-07 06:00:00,918,6,4,7,3,1989,0
1989-07-07 07:00:00,914,7,4,7,3,1989,0
1989-07-07 08:00:00,917,8,4,7,3,1989,0
1989-07-07 09:00:00,910,9,4,7,3,1989,0
1989-07-07 10:00:00,919,10,4,7,3,1989,0
1989-07-07 11:00:00,921,11,4,7,3,1989,0
1989-07-07 12:00:00,923,12,4,7,3,1989,0
1989-07-07 13:00:00,920,13,4,7,3,1989,0
1989-07-07 14:00:00,919,14,4,7,3,1989,0
1989-07-07 15:00:00,918,15,4,7,3,1989,0
1989-07-07 16:00:00,916,16,4,7,3,1989,0
1989-07-07 17:00:00,916,17,4,7,3,1989,0
1989-07-07 18:00:00,913,18,4,7,3,1989,0
1989-07-07 19:00:00,916,19,4,7,3,1989,0
1989-07-07 20:00:00,920,20,4,7,3,1989,0
1989-07-07 21:00:00,919,21,4,7,3,1989,0
1989-07-07 22:00:00,922,22,4,7,3,1989,0
1989-07-07 23:00:00,928,23,4,7,3,1989,0
1989-07-08 00:00:00,921,0,5,7,3,1989,1
1989-07-08 01:00:00,925,1,5,7,3,1989,1
1989-07-08 02:00:00,917,2,5,7,3,1989,1
1989-07-08 03:00:00,927,3,5,7,3,1989,1
1989-07-08 04:00:00,928,4,5,7,3,1989,1
1989-07-08 05:00:00,930,5,5,7,3,1989,1
1989-07-08 06:00:00,925,6,5,7,3,1989,1
1989-07-08 07:00:00,934,7,5,7,3,1989,1
1989-07-08 08:00:00,927,8,5,7,3,1989,1
1989-07-08 09:00:00,926,9,5,7,3,1989,1
1989-07-08 10:00:00,924,10,5,7,3,1989,1
1989-07-08 11:00:00,920,11,5,7,3,1989,1
1989-07-08 12:00:00,924,12,5,7,3,1989,1
1989-07-08 13:00:00,930,13,5,7,3,1989,1
1989-07-08 14:00:00,928,14,5,7,3,1989,1
1989-07-08 15:00:00,926,15,5,7,3,1989,1
1989-07-08 16:00:00,927,16,5,7,3,1989,1
1989-07-08 17:00:00,918,17,5,7,3,1989,1
1989-07-08 18:00:00,921,18,5,7,3,1989,1
1989-07-08 19:00:00,919,19,5,7,3,1989,1
1989-07-08 20:00:00,930,20,5,7,3,1989,1
1989-07-08 21:00:00,929,21,5,7,3,1989,1
1989-07-08 22:00:00,921,22,5,7,3,1989,1
1989-07-08 23:00:00,926,23,5,7,3,1989,1
1989-07-09 00:00:00,923,0,6,7,3,1989,1
1989-07-09 01:00:00,922,1,6,7,3,1989,1
1989-07-09 02:00:00,920,2,6,7,3,1989,1
1989-07-09 03:00:00,920,3,6,7,3,1989,1
1989-07-09 04:00:00,926,4,6,7,3,1989,1
1989-07-09 05:00:00,921,5,6,7,3,1989,1
1989-07-09 06:00:00,918,6,6,7,3,1989,1
1989-07-09 07:00:00,923,7,6,7,3,1989,1
1989-07-09 08:00:00,926,8,6,7,3,1989,1
1989-07-09 09:00:00,926,9,6,7,3,1989,1
1989-07-09 10:00:00,928,10,6,7,3,1989,1
1989-07-09 11:00:00,930,11,6,7,3,1989,1
1989-07-09 12:00:00,933,12,6,7,3,1989,1
1989-07-09 13:00:00,927,13,6,7,3,1989,1
1989-07-09 14:00:00,931,14,6,7,3,1989,1
1989-07-09 15:00:00,925,15,6,7,3,1989,1
1989-07-09 16:00:00,923,16,6,7,3,1989,1
1989-07-09 17:00:00,925,17,6,7,3,1989,1
1989-07-09 18:00:00,926,18,6,7,3,1989,1
1989-07-09 19:00:00,922,19,6,7,3,1989,1
1989-07-09 20:00:00,925,20,6,7,3,1989,1
1989-07-09 21:00:00,920,21,6,7,3,1989,1
1989-07-09 22:00:00,920,22,6,7,3,1989,1
1989-07-09 23:00:00,923,23,6,7,3,1989,1
1989-07-10 00:00:00,924,0,0,7,3,1989,0
1989-07-10 01:00:00,1015,1,0,7,3,1989,0
1989-07-10 02:00:00,943,2,0,7,3,1989,0
1989-07-10 03:00:00,920,3,0,7,3,1989,0
1989-07-10 04:00:00,923,4,0,7,3,1989,0
1989-07-10 05:00:00,922,5,0,7,3,1989,0
1989-07-10 06:00:00,924,6,0,7,3,1989,0
1989-07-10 07:00:00,920,7,0,7,3,1989,0
1989-07-10 08:00:00,923,8,0,7,3,1989,0
1989-07-10 09:00:00,924,9,0,7,3,1989,0
1989-07-10 10:00:00,926,10,0,7,3,1989,0
1989-07-10 11:00:00,925,11,0,7,3,1989,0
1989-07-10 12:00:00,922,12,0,7,3,1989,0
1989-07-10 13:00:00,925,13,0,7,3,1989,0
1989-07-10 14:00:00,921,14,0,7,3,1989,0
1989-07-10 15:00:00,914,15,0,7,3,1989,0
1989-07-10 16:00:00,922,16,0,7,3,1989,0
1989-07-10 17:00:00,929,17,0,7,3,1989,0
1989-07-10 18:00:00,934,18,0,7,3,1989,0
1989-07-10 19:00:00,939,19,0,7,3,1989,0
1989-07-10 20:00:00,929,20,0,7,3,1989,0
1989-07-10 21:00:00,919,21,0,7,3,1989,0
1989-07-10 22:00:00,919,22,0,7,3,1989,0
1989-07-10 23:00:00,920,23,0,7,3,1989,0
1989-07-11 00:00:00,932,0,1,7,3,1989,0
1989-07-11 01:00:00,960,1,1,7,3,1989,0
1989-07-11 02:00:00,933,2,1,7,3,1989,0
1989-07-11 03:00:00,923,3,1,7,3,1989,0
1989-07-11 04:00:00,917,4,1,7,3,1989,0
1989-07-11 05:00:00,921,5,1,7,3,1989,0
1989-07-11 06:00:00,920,6,1,7,3,1989,0
1989-07-11 07:00:00,928,7,1,7,3,1989,0
1989-07-11 08:00:00,926,8,1,7,3,1989,0
1989-07-11 09:00:00,926,9,1,7,3,1989,0
1989-07-11 10:00:00,927,10,1,7,3,1989,0
1989-07-11 11:00:00,928,11,1,7,3,1989,0
1989-07-11 12:00:00,980,12,1,7,3,1989,0
1989-07-11 13:00:00,982,13,1,7,3,1989,0
1989-07-11 14:00:00,995,14,1,7,3,1989,0
1989-07-11 15:00:00,949,15,1,7,3,1989,0
1989-07-11 16:00:00,935,16,1,7,3,1989,0
1989-07-11 17:00:00,921,17,1,7,3,1989,0
1989-07-11 18:00:00,930,18,1,7,3,1989,0
1989-07-11 19:00:00,925,19,1,7,3,1989,0
1989-07-11 20:00:00,919,20,1,7,3,1989,0
1989-07-11 21:00:00,911,21,1,7,3,1989,0
1989-07-11 22:00:00,916,22,1,7,3,1989,0
1989-07-11 23:00:00,920,23,1,7,3,1989,0
1989-07-12 00:00:00,923,0,2,7,3,1989,0
1989-07-12 01:00:00,927,1,2,7,3,1989,0
1989-07-12 02:00:00,931,2,2,7,3,1989,0
1989-07-12 03:00:00,924,3,2,7,3,1989,0
1989-07-12 04:00:00,924,4,2,7,3,1989,0
1989-07-12 05:00:00,926,5,2,7,3,1989,0
1989-07-12 06:00:00,923,6,2,7,3,1989,0
1989-07-12 07:00:00,918,7,2,7,3,1989,0
1989-07-12 08:00:00,920,8,2,7,3,1989,0
1989-07-12 09:00:00,921,9,2,7,3,1989,0
1989-07-12 10:00:00,929,10,2,7,3,1989,0
1989-07-12 11:00:00,931,11,2,7,3,1989,0
1989-07-12 12:00:00,925,12,2,7,3,1989,0
1989-07-12 13:00:00,921,13,2,7,3,1989,0
1989-07-12 14:00:00,920,14,2,7,3,1989,0
1989-07-12 15:00:00,921,15,2,7,3,1989,0
1989-07-12 16:00:00,923,16,2,7,3,1989,0
1989-07-12 17:00:00,936,17,2,7,3,1989,0
1989-07-12 18:00:00,932,18,2,7,3,1989,0
1989-07-12 19:00:00,931,19,2,7,3,1989,0
1989-07-12 20:00:00,928,20,2,7,3,1989,0
1989-07-12 21:00:00,917,21,2,7,3,1989,0
1989-07-12 22:00:00,918,22,2,7,3,1989,0
1989-07-12 23:00:00,927,23,2,7,3,1989,0
1989-07-13 00:00:00,924,0,3,7,3,1989,0
1989-07-13 01:00:00,933,1,3,7,3,1989,0
1989-07-13 02:00:00,923,2,3,7,3,1989,0
1989-07-13 03:00:00,936,3,3,7,3,1989,0
1989-07-13 04:00:00,931,4,3,7,3,1989,0
1989-07-13 05:00:00,935,5,3,7,3,1989,0
1989-07-13 06:00:00,931,6,3,7,3,1989,0
1989-07-13 07:00:00,925,7,3,7,3,1989,0
1989-07-13 08:00:00,929,8,3,7,3,1989,0
1989-07-13 09:00:00,921,9,3,7,3,1989,0
1989-07-13 10:00:00,918,10,3,7,3,1989,0
1989-07-13 11:00:00,919,11,3,7,3,1989,0
1989-07-13 12:00:00,923,12,3,7,3,1989,0
1989-07-13 13:00:00,924,13,3,7,3,1989,0
1989-07-13 14:00:00,922,14,3,7,3,1989,0
1989-07-13 15:00:00,921,15,3,7,3,1989,0
1989-07-13 16:00:00,918,16,3,7,3,1989,0
1989-07-13 17:00:00,919,17,3,7,3,1989,0
1989-07-13 18:00:00,917,18,3,7,3,1989,0
1989-07-13 19:00:00,914,19,3,7,3,1989,0
1989-07-13 20:00:00,915,20,3,7,3,1989,0
1989-07-13 21:00:00,913,21,3,7,3,1989,0
1989-07-13 22:00:00,911,22,3,7,3,1989,0
1989-07-13 23:00:00,915,23,3,7,3,1989,0
1989-07-14 00:00:00,914,0,4,7,3,1989,0
1989-07-14 01:00:00,914,1,4,7,3,1989,0
1989-07-14 02:00:00,913,2,4,7,3,1989,0
1989-07-14 03:00:00,916,3,4,7,3,1989,0
1989-07-14 04:00:00,913,4,4,7,3,1989,0
1989-07-14 05:00:00,912,5,4,7,3,1989,0
1989-07-14 06:00:00,912,6,4,7,3,1989,0
1989-07-14 07:00:00,916,7,4,7,3,1989,0
1989-07-14 08:00:00,921,8,4,7,3,1989,0
1989-07-14 09:00:00,925,9,4,7,3,1989,0
1989-07-14 10:00:00,917,10,4,7,3,1989,0
1989-07-14 11:00:00,911,11,4,7,3,1989,0
1989-07-14 12:00:00,919,12,4,7,3,1989,0
1989-07-14 13:00:00,929,13,4,7,3,1989,0
